nuvirdi;teg_eign;matssvaedi;ibm2
 35497;Íbúðareign; 20;  86
 22346;Íbúðareign;284;  76
 34596;Íbúðareign; 90;1052
 18956;Íbúðareign; 80; 678
 20711;Íbúðareign;180; 627
 33700;Íbúðareign;100;1122
 15959;Íbúðareign; 72; 461
 24759;Íbúðareign; 20; 736
 69549;Einbýlishús;100;2526
 24983;Íbúðareign;100; 988
 27676;Íbúðareign; 80; 868
 25479;Íbúðareign; 90; 104
 30436;Íbúðareign;220;1017
 30246;Íbúðareign;270; 106
 32466;Íbúðareign;270; 116
 22852;Íbúðareign;120; 105
 14485;Íbúðareign;161; 577
 63178;Einbýlishús; 80;1813
 25500;Íbúðareign;100;1008
 33959;Íbúðareign;130;1066
 16565;Íbúðareign; 80; 504
 16854;Íbúðareign; 80; 627
 26044;Íbúðareign;100; 838
 14228;Íbúðareign;100;  47
 58848;Íbúðareign;180;1399
 17003;Íbúðareign;200; 613
 26305;Íbúðareign; 72;  92
 32000;Íbúðareign; 25; 749
 59194;Íbúðareign;180;1465
 21400;Íbúðareign; 70; 638
 24546;Íbúðareign;100; 773
 43957;Einbýlishús;120;1849
 17479;Íbúðareign;120;  65
 14838;Íbúðareign; 20; 396
 25862;Íbúðareign; 72; 865
 13367;Íbúðareign; 90;  50
 27254;Íbúðareign; 90; 789
 40607;Íbúðareign; 90;1045
 36959;Íbúðareign;283;1268
 50862;Íbúðareign; 72;1394
 21522;Íbúðareign;100; 824
 21794;Íbúðareign;130; 957
 14902;Íbúðareign;160; 585
 21400;Íbúðareign;160; 100
 32000;Íbúðareign; 80;1111
 19938;Íbúðareign;130; 808
  9500;Íbúðareign;200; 402
 38508;Íbúðareign; 85; 100
 18295;Íbúðareign; 90; 439
 30921;Íbúðareign; 20; 828
 20889;Íbúðareign;100; 857
 23541;Íbúðareign;130; 965
 20996;Íbúðareign; 80; 786
 47859;Einbýlishús;281; 159
 22465;Íbúðareign;100; 773
 14443;Íbúðareign;160; 577
 16612;Íbúðareign; 90; 647
 25000;Íbúðareign; 20; 596
 27328;Íbúðareign; 85; 955
 20343;Íbúðareign;170; 953
 47465;Íbúðareign; 25;1428
 15322;Íbúðareign; 20; 702
 26448;Íbúðareign;130; 876
 13000;Íbúðareign;160; 756
 21458;Íbúðareign;100; 777
 27204;Íbúðareign;281; 653
 14459;Íbúðareign;170; 456
 26969;Íbúðareign;100; 874
 27336;Íbúðareign; 91;1019
 22590;Íbúðareign; 90; 813
 28383;Íbúðareign; 72; 803
 29746;Íbúðareign;100; 117
 26450;Íbúðareign;100; 959
 21496;Íbúðareign; 72;  66
 19886;Íbúðareign; 90; 498
 22000;Íbúðareign; 72; 563
 41501;Íbúðareign; 20;1464
 27810;Íbúðareign; 91;1064
 36150;Íbúðareign;100;1012
 21663;Íbúðareign; 90; 607
 51651;Einbýlishús;140; 188
 22415;Íbúðareign;284; 725
 39958;Íbúðareign; 20;1201
 16796;Íbúðareign; 90; 627
 19144;Íbúðareign;150;  57
 20798;Íbúðareign;170; 888
 63378;Einbýlishús;120;2513
 38821;Íbúðareign; 20; 869
 33719;Íbúðareign;284; 119
 42207;Íbúðareign;280;1005
 21994;Íbúðareign; 20; 515
 22510;Íbúðareign;100; 771
 26986;Íbúðareign;100;1281
 26829;Íbúðareign; 75; 814
 22290;Íbúðareign; 25; 578
 27069;Íbúðareign; 70; 789
 22247;Íbúðareign; 91; 692
 40489;Íbúðareign; 90;1227
 11981;Íbúðareign; 72; 387
 20978;Íbúðareign;150;1195
 17100;Íbúðareign; 72; 504
 17260;Íbúðareign;120; 702
 16492;Íbúðareign; 70; 632
 46367;Íbúðareign; 91;1411
 23489;Íbúðareign; 20; 903
 16254;Íbúðareign;100; 539
 16300;Íbúðareign;160; 708
 24900;Íbúðareign;270; 939
 24982;Íbúðareign; 91;1109
 18193;Íbúðareign; 90; 507
 31403;Íbúðareign; 80;1268
 21555;Íbúðareign;160; 894
 15587;Íbúðareign; 90; 591
 41808;Íbúðareign; 20;1297
 48634;Einbýlishús;120;2212
 15998;Íbúðareign; 90; 587
 25995;Íbúðareign; 20; 735
 15340;Íbúðareign;170; 554
 39258;Íbúðareign;180; 131
 30450;Íbúðareign; 90; 688
 20873;Íbúðareign;130; 682
 37409;Einbýlishús;290;1243
 28986;Íbúðareign; 75;  96
 28868;Einbýlishús; 20; 429
 25335;Íbúðareign; 20; 763
 16365;Íbúðareign; 20; 356
 20995;Íbúðareign;150;1002
 19286;Íbúðareign; 90; 546
 29273;Íbúðareign;160;1666
 23597;Íbúðareign;283; 754
 21745;Íbúðareign; 80; 772
 16825;Íbúðareign;200; 615
 26747;Íbúðareign;270;1021
 33919;Íbúðareign; 20; 825
 23722;Íbúðareign;130; 973
 19200;Íbúðareign;100; 946
 20593;Íbúðareign; 70; 883
 35381;Einbýlishús;281; 788
 22902;Íbúðareign;120;1025
 23300;Íbúðareign; 25; 706
 56303;Íbúðareign; 20;1193
 24944;Íbúðareign;200; 689
 38301;Einbýlishús;200;1303
 19338;Íbúðareign;100; 697
 25632;Íbúðareign;100; 844
 16814;Íbúðareign;130; 612
 36876;Einbýlishús;281;1196
 23546;Íbúðareign;181;  78
 21931;Íbúðareign; 72; 716
 48986;Einbýlishús;120;1842
 23842;Íbúðareign;181;  78
 23875;Íbúðareign;181;  78
 16454;Íbúðareign;100;  55
 28609;Íbúðareign; 90;  85
 27275;Íbúðareign; 72; 832
 18009;Íbúðareign; 90; 536
 43069;Íbúðareign; 90;1193
 53289;Íbúðareign; 25;1414
 19860;Íbúðareign; 80; 605
 32858;Íbúðareign; 25; 826
 36022;Íbúðareign; 20; 958
 23415;Íbúðareign;150; 975
 25668;Íbúðareign;100; 908
 18461;Íbúðareign;220; 764
 36769;Íbúðareign; 90;1191
 42640;Íbúðareign; 31;1556
 26134;Íbúðareign;210; 937
 23333;Íbúðareign; 72; 692
 15842;Íbúðareign; 80; 726
 16383;Íbúðareign; 20; 454
 17445;Íbúðareign;160; 734
 23500;Íbúðareign;100;  91
 16282;Íbúðareign;120; 668
 23816;Íbúðareign;270; 756
 20149;Íbúðareign;284; 813
 25279;Íbúðareign; 25; 578
 18486;Íbúðareign;160;  89
 22169;Íbúðareign;130; 957
 21959;Íbúðareign;180; 769
 12877;Íbúðareign;161; 507
 18670;Íbúðareign;130; 795
 15470;Íbúðareign;161; 733
 17459;Íbúðareign;180; 627
 16278;Íbúðareign;160; 885
 22473;Íbúðareign; 72; 562
 19329;Íbúðareign;100; 696
 22668;Íbúðareign;130; 905
 18193;Íbúðareign;120; 703
 18162;Íbúðareign; 11; 577
 23318;Íbúðareign;283; 954
 23765;Íbúðareign;130;1015
 21191;Íbúðareign; 90; 607
 18176;Íbúðareign;160; 847
 28765;Íbúðareign;181; 915
 24972;Íbúðareign; 85; 807
 29395;Einbýlishús;100; 719
 24510;Íbúðareign;200;1005
 26807;Íbúðareign; 90; 839
 24562;Íbúðareign;100;  89
 19600;Íbúðareign; 20; 488
 42900;Einbýlishús;120;1598
 24018;Íbúðareign;130; 947
 23595;Íbúðareign;270; 722
 22316;Íbúðareign;270; 721
 12732;Íbúðareign; 90;  51
 31648;Íbúðareign;281; 853
 15246;Íbúðareign;150; 606
 33799;Íbúðareign;220; 865
 16839;Íbúðareign;170; 653
 22818;Íbúðareign;160; 911
 31185;Íbúðareign; 11;1074
 23310;Íbúðareign; 20; 727
 47692;Íbúðareign; 80;1262
 87281;Einbýlishús;280;2133
 27391;Íbúðareign; 80;1073
 21737;Íbúðareign; 72;  66
 17456;Íbúðareign;170; 652
 19381;Íbúðareign;150;  82
 30619;Íbúðareign;180;1108
 16369;Íbúðareign; 20; 446
 45790;Einbýlishús;150; 193
 19973;Íbúðareign;160; 847
 27106;Íbúðareign;281; 653
 56121;Einbýlishús;150;2584
 15296;Íbúðareign;170; 621
 28800;Íbúðareign;270;  98
 44451;Íbúðareign; 70;1209
 83940;Einbýlishús; 75;2208
 25200;Íbúðareign; 90; 838
 24152;Íbúðareign;130;1127
 18571;Íbúðareign; 72; 518
 24686;Íbúðareign; 90; 909
 38444;Einbýlishús; 90;2122
 23748;Íbúðareign;120; 957
 12848;Íbúðareign; 20; 451
 59981;Íbúðareign; 25;1278
 26950;Íbúðareign;130;1036
 23539;Íbúðareign;130; 881
 18859;Íbúðareign; 72; 522
 18500;Íbúðareign;130; 795
 36514;Íbúðareign; 20; 863
 17725;Íbúðareign; 11; 674
 23344;Íbúðareign; 90; 607
 32306;Íbúðareign;270; 996
 39651;Íbúðareign; 20; 915
 24637;Íbúðareign; 91;1013
 25244;Íbúðareign; 25; 576
 17370;Íbúðareign; 90; 572
 35300;Íbúðareign; 80;1019
 14000;Íbúðareign;160; 636
 37603;Íbúðareign;280; 962
 17413;Íbúðareign; 90;  51
 13549;Íbúðareign; 11; 528
 27410;Íbúðareign;160;1617
 16371;Íbúðareign; 25; 439
 19775;Íbúðareign; 20;  53
 10486;Íbúðareign; 20; 263
 32924;Íbúðareign; 90; 975
 17486;Íbúðareign; 72; 519
 16926;Íbúðareign;170; 636
 38290;Íbúðareign;100;1572
 16291;Íbúðareign;130;  60
 22248;Íbúðareign; 20; 766
 20805;Íbúðareign;160;1051
 24000;Íbúðareign;160;1051
 46438;Íbúðareign; 20; 863
 28203;Íbúðareign;160;1197
 18885;Íbúðareign;220; 828
 24073;Íbúðareign;200;1284
 16192;Íbúðareign;130; 646
 26490;Íbúðareign;130;1032
 21272;Íbúðareign;170; 911
 18779;Íbúðareign;170; 749
 42537;Einbýlishús;130;1578
 21486;Íbúðareign;100; 688
 28296;Íbúðareign;100;1008
 20879;Íbúðareign; 90; 558
 20399;Íbúðareign; 91; 898
 23381;Íbúðareign;130; 934
 20971;Íbúðareign;200; 984
 13142;Íbúðareign;160; 567
 36383;Íbúðareign; 80;1428
 28446;Íbúðareign;100; 942
 38100;Íbúðareign; 20; 778
 10900;Íbúðareign; 11; 445
 27621;Íbúðareign; 91;1173
 17496;Íbúðareign; 90; 581
 19500;Íbúðareign;100; 693
 20997;Íbúðareign;150; 857
 31572;Íbúðareign;130;1291
 43824;Einbýlishús;120;1476
 37856;Íbúðareign;100;1153
 22852;Íbúðareign;160; 113
 22725;Íbúðareign;180; 798
 26936;Íbúðareign; 90;  95
 29000;Íbúðareign; 20; 663
 43424;Íbúðareign; 70;1064
 37229;Íbúðareign; 70;1475
 18054;Íbúðareign;170; 755
 23605;Einbýlishús;281; 549
 12451;Íbúðareign;161; 596
 20656;Íbúðareign;160; 736
 14322;Íbúðareign; 20; 468
 32771;Íbúðareign; 80; 895
 18300;Íbúðareign;150; 767
 24972;Íbúðareign; 90; 967
 37251;Íbúðareign; 90; 108
 75000;Íbúðareign; 90;2112
 30829;Íbúðareign;120; 119
 26059;Íbúðareign;180;  76
 46448;Íbúðareign;100;1695
 39777;Íbúðareign;181;1384
 30000;Íbúðareign;180;1153
 48263;Einbýlishús;200; 156
 24600;Íbúðareign;140;1017
 21251;Íbúðareign;280; 696
 25389;Einbýlishús; 72; 521
 22742;Íbúðareign;100; 924
 18397;Íbúðareign; 20; 524
 20338;Íbúðareign;160; 835
 29730;Íbúðareign;120; 100
 44996;Íbúðareign; 70;1216
 18430;Íbúðareign;120; 707
 25932;Íbúðareign;280; 696
 26852;Íbúðareign; 72; 801
 19932;Íbúðareign;130; 719
 55303;Íbúðareign; 70;1266
 20944;Íbúðareign; 20;  54
 22197;Íbúðareign;150; 704
 23821;Íbúðareign;130; 844
 21973;Íbúðareign;100; 765
 26938;Íbúðareign;283; 987
 21628;Íbúðareign;270; 722
 20179;Íbúðareign;170; 661
 27402;Íbúðareign; 72; 777
 23286;Íbúðareign;160; 614
 28809;Íbúðareign; 72; 855
 39215;Íbúðareign;100;1224
 25464;Íbúðareign; 20; 652
 55395;Einbýlishús;120; 161
 37787;Íbúðareign;181;1167
 14996;Íbúðareign;160; 746
 21490;Íbúðareign; 91; 776
 32948;Íbúðareign; 20; 825
 23265;Íbúðareign; 72; 939
 14800;Íbúðareign; 90;  51
 14727;Íbúðareign;160; 579
 22705;Íbúðareign;284; 818
 14865;Íbúðareign;100; 685
 23286;Íbúðareign;220; 767
 28029;Íbúðareign;130; 112
 23269;Íbúðareign;100; 938
 30595;Íbúðareign; 25;1018
 24710;Íbúðareign; 20; 507
 32570;Íbúðareign; 72;1135
 24366;Íbúðareign;100; 784
 28889;Íbúðareign; 72; 926
 28457;Íbúðareign;100;1008
 19852;Íbúðareign; 90;  67
 31867;Íbúðareign;270;1166
 14828;Íbúðareign;150; 588
 21961;Íbúðareign;130; 786
 15416;Íbúðareign;200; 559
 32475;Íbúðareign; 20;1052
 45573;Íbúðareign; 91;1371
 20299;Íbúðareign; 90; 607
 35612;Íbúðareign;280; 862
 34042;Íbúðareign;284;1307
 21226;Íbúðareign;160; 926
 33282;Íbúðareign;270;1121
 14397;Íbúðareign;170; 651
 23201;Íbúðareign;120; 974
 30204;Íbúðareign; 25; 773
 32782;Íbúðareign; 90;1222
 24856;Íbúðareign; 90; 634
 21937;Íbúðareign;180; 805
 30438;Íbúðareign;180;1068
 43203;Íbúðareign;270;1297
 27722;Íbúðareign;270;  98
 22986;Íbúðareign; 72; 735
 34891;Íbúðareign;150;1735
 33976;Íbúðareign; 20;  81
 31479;Íbúðareign; 85; 911
 22412;Íbúðareign; 91; 761
 14651;Íbúðareign;160;  54
 12112;Íbúðareign;161; 507
 13997;Íbúðareign;160; 585
 16823;Íbúðareign; 20; 416
 22555;Íbúðareign;130; 837
 14580;Íbúðareign;160;  54
 34655;Íbúðareign;270;1275
 21506;Íbúðareign; 90;  70
 19970;Íbúðareign; 11; 667
 20351;Íbúðareign;100;1113
 18510;Íbúðareign;170; 885
 18857;Íbúðareign; 80; 682
 22895;Íbúðareign;200;1066
 30880;Íbúðareign; 91;1064
 49849;Íbúðareign; 72;1366
 16110;Íbúðareign;220; 698
 26339;Íbúðareign; 90;  86
 34964;Íbúðareign;150;1045
 16300;Íbúðareign;120;  56
 60110;Einbýlishús; 11;1792
 27763;Íbúðareign;100;1008
 19000;Íbúðareign; 20; 742
 43834;Einbýlishús;160;1493
 32976;Íbúðareign; 20; 798
 16279;Íbúðareign;170; 636
 22096;Íbúðareign; 91; 729
 21592;Íbúðareign;160; 988
 23422;Íbúðareign;130; 844
 23199;Íbúðareign; 90; 839
 11900;Íbúðareign;161; 577
 10989;Íbúðareign;150; 395
 11891;Íbúðareign;150;  35
 14795;Íbúðareign; 90; 459
 41913;Íbúðareign; 80;1082
 21465;Íbúðareign;160; 896
 30500;Íbúðareign; 20;  62
 40667;Íbúðareign; 90;1182
 25479;Íbúðareign;100; 954
 16986;Íbúðareign; 91;  60
 21000;Íbúðareign; 20; 623
 23519;Íbúðareign; 70; 694
 23972;Íbúðareign;180;1118
 66465;Einbýlishús;120;2011
 17916;Íbúðareign;150;1002
 24507;Íbúðareign;150;1019
 36651;Íbúðareign; 70;1324
 28854;Íbúðareign; 80;1086
 27715;Íbúðareign; 20; 626
 13912;Íbúðareign;160; 596
 21772;Íbúðareign;130; 935
 24069;Íbúðareign;283; 797
 14444;Íbúðareign; 90; 378
 18894;Íbúðareign; 72; 435
 34932;Íbúðareign;120;1259
 19234;Íbúðareign;150;1141
 29120;Íbúðareign; 80; 848
 42673;Einbýlishús;140;1147
 26860;Íbúðareign;130;1094
 51000;Einbýlishús;220;2012
 16693;Íbúðareign;100; 605
 21994;Íbúðareign; 80; 799
 15699;Íbúðareign; 75; 405
 12807;Íbúðareign;100; 747
 37754;Íbúðareign; 72;1213
 29444;Íbúðareign;100; 834
 33469;Íbúðareign;180;1277
 17996;Íbúðareign;161; 947
 22889;Íbúðareign;150;1056
 19699;Íbúðareign;150; 648
 37781;Íbúðareign;120;1391
 44081;Íbúðareign;100;1524
 13957;Íbúðareign;100; 445
 19496;Íbúðareign;100; 638
 24087;Íbúðareign; 25; 693
 18320;Íbúðareign;100; 615
 41129;Íbúðareign;100;1194
 18574;Íbúðareign;161; 922
 28031;Íbúðareign;270; 993
 25876;Íbúðareign; 20; 663
 25560;Íbúðareign; 11;  87
 23759;Íbúðareign;180; 769
 32958;Íbúðareign;181;1097
 79630;Einbýlishús; 31;1793
 30674;Íbúðareign;281; 775
 24552;Íbúðareign;280; 752
 36619;Íbúðareign; 11; 938
 28632;Íbúðareign;270;1082
 52911;Einbýlishús;140;1845
 32018;Íbúðareign;180;1209
 31835;Íbúðareign; 72;1023
 36451;Íbúðareign;220; 175
 26100;Íbúðareign; 72; 793
 22057;Íbúðareign; 91; 826
 21800;Íbúðareign; 90; 539
 19620;Íbúðareign; 80; 741
 27817;Íbúðareign; 72; 904
 27797;Íbúðareign; 72; 792
 26000;Íbúðareign; 91;1058
 23441;Íbúðareign;200; 967
 22692;Íbúðareign;130; 934
 16009;Íbúðareign; 80; 632
 17800;Íbúðareign;170; 782
 19448;Íbúðareign;160;  89
 33486;Einbýlishús; 90;1566
 31000;Íbúðareign; 20; 903
 27261;Íbúðareign; 72; 902
 32484;Íbúðareign;180;1191
 20848;Íbúðareign;130;  84
 18988;Íbúðareign;130; 807
 14435;Íbúðareign;161; 577
 20415;Íbúðareign;283;  62
 53497;Íbúðareign;181;1588
 23993;Íbúðareign; 72; 793
 19489;Íbúðareign; 25; 658
 24453;Íbúðareign; 11; 595
 22411;Íbúðareign; 25; 602
 22506;Íbúðareign;170;1038
 14699;Íbúðareign;161; 663
 18189;Íbúðareign;160; 822
 35461;Íbúðareign;100;1001
 13378;Íbúðareign;160; 585
 24205;Íbúðareign; 80;  83
 23175;Íbúðareign;130; 965
 25463;Íbúðareign; 72; 694
 29630;Íbúðareign; 72;1096
 14483;Íbúðareign;150; 588
 13930;Íbúðareign; 90; 659
 28500;Íbúðareign; 20; 842
 40462;Íbúðareign; 72; 119
 22675;Íbúðareign;180;  83
 50459;Einbýlishús;200;1496
 36832;Íbúðareign; 80;1028
 31959;Íbúðareign;180;1108
 15271;Íbúðareign;161; 733
 23568;Íbúðareign;270; 722
 17015;Íbúðareign;100; 501
 25808;Íbúðareign; 72; 685
 20438;Íbúðareign; 72; 522
 31777;Íbúðareign;120;1704
 18479;Íbúðareign;200; 815
 21698;Íbúðareign;150; 982
 16857;Íbúðareign;120; 641
 25496;Íbúðareign; 80; 769
 51961;Íbúðareign; 85;1451
 28783;Íbúðareign; 72;  87
 29572;Íbúðareign;220;1545
 20459;Íbúðareign; 70; 685
 25376;Íbúðareign;100; 917
 26810;Íbúðareign;280; 759
 22345;Íbúðareign;200; 984
 27500;Íbúðareign; 72; 969
 22957;Íbúðareign; 72; 673
 19773;Íbúðareign;170; 775
 17028;Íbúðareign;160; 807
 50236;Einbýlishús; 90;2104
 17179;Íbúðareign; 90; 461
 19262;Íbúðareign;160; 847
 14793;Íbúðareign;160; 577
 37258;Íbúðareign;270;1275
 20465;Íbúðareign;120; 795
 16470;Íbúðareign;160; 895
 16520;Íbúðareign;160; 746
 47549;Íbúðareign; 80;1566
 19756;Íbúðareign; 72; 466
 41546;Einbýlishús;281;1942
 15587;Íbúðareign;200; 627
 21995;Íbúðareign; 90; 735
 17419;Íbúðareign; 90;  51
 13449;Íbúðareign;161; 507
 34843;Íbúðareign; 80;1268
 32163;Íbúðareign; 72; 929
 24496;Íbúðareign;130;1052
 21984;Íbúðareign;150; 835
 28963;Íbúðareign;270; 994
 10493;Íbúðareign; 11; 445
 24497;Íbúðareign;130; 932
 16651;Íbúðareign; 80; 456
 17793;Íbúðareign;100; 684
 20896;Íbúðareign;130;  81
 27140;Íbúðareign; 91;1201
 35982;Íbúðareign; 90;1068
 29060;Íbúðareign;120;1036
 22465;Íbúðareign;130; 808
 15930;Íbúðareign; 20; 548
 16500;Íbúðareign;100; 695
 22887;Íbúðareign; 80; 625
 15446;Íbúðareign;160; 712
 17654;Íbúðareign;130; 677
 25213;Íbúðareign;130; 957
 34973;Íbúðareign;284;1338
 23603;Íbúðareign;170; 878
 20287;Íbúðareign;220; 806
 17704;Íbúðareign;281; 659
 23064;Íbúðareign; 20; 808
 11393;Íbúðareign; 20; 351
 19500;Íbúðareign; 72; 663
 27298;Íbúðareign; 91; 995
 17906;Íbúðareign; 90;  50
 33448;Íbúðareign; 72;1009
 24846;Íbúðareign; 31; 638
 40200;Íbúðareign; 90;1453
 32993;Íbúðareign; 80;1033
 20996;Íbúðareign;280; 618
 36655;Íbúðareign; 20; 825
 23400;Íbúðareign;170; 872
 19171;Íbúðareign;200; 782
 41381;Íbúðareign; 70;1206
 24191;Íbúðareign; 11; 638
 36500;Íbúðareign; 90;1265
 42555;Íbúðareign; 90;1227
 34986;Íbúðareign;100;1058
 38444;Íbúðareign; 90; 949
 22097;Íbúðareign;130; 907
 20306;Íbúðareign;130;  84
 31621;Íbúðareign; 20;  96
 19861;Íbúðareign; 20;  72
 20948;Íbúðareign;130; 885
 16492;Íbúðareign;220; 536
 23375;Íbúðareign;130; 885
 47519;Einbýlishús; 75;1124
 15996;Íbúðareign; 80; 452
 22776;Íbúðareign;120; 884
 20919;Íbúðareign; 90; 765
 18886;Íbúðareign;200;  87
 50308;Einbýlishús;150;2473
 21591;Íbúðareign;130; 791
 18000;Íbúðareign; 20; 621
 26969;Íbúðareign;100;1005
 23672;Íbúðareign;100; 807
 13486;Íbúðareign;161; 507
 25620;Íbúðareign; 90; 866
 36188;Íbúðareign;100; 982
 24326;Íbúðareign;100; 986
 23960;Íbúðareign;270; 892
 19680;Íbúðareign; 20; 514
 17300;Íbúðareign;100;  55
 20878;Íbúðareign;170;1097
 22959;Íbúðareign;100; 886
 17114;Íbúðareign;161;1068
 33340;Íbúðareign; 70; 801
 27000;Íbúðareign;180; 120
 25868;Íbúðareign; 25;  77
 46452;Einbýlishús;150;2907
 26954;Íbúðareign; 20; 652
 13460;Íbúðareign; 20; 494
 53606;Íbúðareign; 75;1544
 19473;Íbúðareign;160; 552
 22004;Íbúðareign;270; 589
 46691;Einbýlishús;160;2893
 17600;Íbúðareign;160; 819
 33655;Íbúðareign;283;1101
 33372;Íbúðareign;270;1275
 26325;Íbúðareign;100;1187
 30911;Íbúðareign; 90; 816
 27718;Íbúðareign; 90; 576
 22810;Íbúðareign;270; 721
 41267;Íbúðareign; 70;1171
 16656;Íbúðareign;280; 455
 19907;Íbúðareign;160;1003
 24547;Íbúðareign;200;1264
 40500;Íbúðareign;270;1299
 37089;Íbúðareign; 70;1013
 31772;Íbúðareign; 90; 822
 32472;Íbúðareign;140;1138
 20670;Íbúðareign;150; 817
 33790;Íbúðareign;120;1073
 18200;Íbúðareign; 90;  50
 17979;Íbúðareign;200; 775
 18079;Íbúðareign;281; 754
 21487;Íbúðareign;150; 984
 25472;Íbúðareign;100; 968
 31000;Íbúðareign;150; 894
 13027;Íbúðareign;150; 366
 26479;Íbúðareign; 80;1081
 19023;Íbúðareign;283; 694
 18860;Íbúðareign; 90;  56
 55814;Íbúðareign; 20;1896
 39730;Íbúðareign; 90;  86
 25489;Íbúðareign;150;  70
 18300;Íbúðareign;170; 564
 20705;Íbúðareign;200;1067
 15500;Íbúðareign;280; 391
 40121;Íbúðareign; 72;1638
 62110;Einbýlishús;281;2824
 20652;Íbúðareign; 11; 728
 11561;Íbúðareign;220; 383
 43494;Íbúðareign; 91;1186
 22130;Íbúðareign; 80; 746
 34508;Íbúðareign; 20; 795
 23740;Íbúðareign; 90; 699
 46308;Einbýlishús;200;1392
 11250;Íbúðareign;200; 542
 19586;Íbúðareign; 72; 519
 25553;Íbúðareign; 20; 674
 25521;Íbúðareign; 20; 765
 52536;Íbúðareign;181;1495
 30600;Íbúðareign; 91;1229
 23693;Íbúðareign;130; 813
 71747;Íbúðareign; 20;1577
 20493;Íbúðareign; 72; 562
 27830;Íbúðareign; 85; 948
 12500;Íbúðareign;100; 388
 34938;Íbúðareign;280;  78
 20979;Íbúðareign;170; 881
 17382;Íbúðareign;170; 701
 33436;Íbúðareign;150; 142
 34566;Íbúðareign;180; 132
 22900;Íbúðareign; 25; 626
 18581;Íbúðareign;160; 891
 20687;Íbúðareign;200; 948
 22881;Íbúðareign; 80; 449
 24832;Íbúðareign; 20; 586
